Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
41,1.9935228265992115e-05,0.020525100758524043,0.9999966771143797,2.2829579728521207e-06,17.032873101581323,0.6690478005837299
42,1.1076543796000099e-05,0.02042035165371921,0.9999991162812826,4.052416287816275e-06,17.100457560971073,0.6717521428439712
43,0.0003050215400456693,0.021145307124720934,0.9998900553531037,0.00017422206393973588,14.559277476063276,0.563820950845587
44,7.392857016886763e-06,0.020976192435807797,0.9999929071272636,4.881198463978637e-07,17.02475547757375,0.6646638262122558
45,2.0810093394031527e-06,0.020466472515768865,0.9999998948799537,8.726798126557688e-07,17.074605925530832,0.6691155614335254
46,0.04089720897304454,0.022568884295906942,0.9793599993403785,0.028536458332532873,16.95047564006368,0.660075866130797
47,9.301041541148787e-07,0.02072635361516642,0.9999990703019279,3.149898341697395e-10,16.909039289094366,0.6644912558831352
48,2.5654086758107497e-06,0.02057047903576413,0.999997475071095,7.354927171183214e-08,17.042805648420615,0.670069493605349
49,2.5568681254653077e-06,0.02039518303601902,0.9999997624559992,1.1024378592149067e-06,16.903648955741616,0.6694621304256184
50,6.108162747727651e-06,0.02041164682017351,0.9999946156693154,1.7777101756507471e-06,17.050467512217512,0.6708359657722625
51,1.8706484333835563e-05,0.020240144175016957,0.9999974446528348,9.076506576115664e-05,17.12054216488031,0.674304730446702
52,2.549118166914351e-05,0.020252245576905418,0.9999889692211126,1.20650941986324e-05,17.13086151641892,0.6734253268276724
53,2.0640678318879925e-08,0.02014918789721494,0.9999999986348046,3.1513451155749587e-08,17.09781173186866,0.6719898850907862
54,1.1506185617482413e-08,0.020101733472229245,0.9999999986348046,8.21301009842174e-09,16.99462924677316,0.6684622382445724
55,1.61221681882501e-07,0.020124625350949676,1.0,1.730221385914112e-07,17.10914523982973,0.6758337264021155
56,3.718964616700042e-08,0.020086565198688577,0.9999999993174022,3.456548067444628e-08,17.01013205500798,0.6646939117624765
57,7.821473500212072e-09,0.020040593659719393,0.9999999986348046,7.234498141690383e-09,15.610591630048214,0.6203184211926072
58,2.576585994072722e-09,0.02014092033565807,1.0,1.3636248495739294e-09,17.153016097582913,0.6752095936111219
59,1.1059015737538792e-07,0.020098459347515932,0.9999999058015169,1.610828027784656e-08,17.16894912320292,0.6774344514829879
60,1.8200216736498598e-07,0.02005979170512991,1.0,6.715735110435425e-08,17.155040070753653,0.6751163680020852
61,8.507519094486501e-08,0.020013505370464715,0.9999999965870114,2.1084587249947116e-07,17.108336061869803,0.6773367357278915
62,1.6764454938194078e-07,0.020008665256297544,0.9999999829350574,7.167189874661846e-08,17.176648600228674,0.6787868529247093
63,6.71967162421675e-07,0.01988470216719251,0.9999999945392184,1.094930879618158e-06,17.16235156313503,0.6783912007395559
64,9.898518591396465e-07,0.019931565644548652,1.0,1.668705079770076e-07,17.120637972852116,0.676451084795476
65,4.378438559934353e-07,0.019958760438543093,0.9999999911262298,3.064155994184346e-06,17.1767282618732,0.6782831620323881
66,5.4108427652112625e-08,0.019878956648998827,0.9999999945392184,3.107160859879433e-08,17.18675965551236,0.6776571331541822
67,1.2996621363079835e-07,0.019864636386616442,0.9999999972696092,2.7360813331085916e-07,17.202383445640784,0.6814021172254717
68,5.511409364832122e-07,0.019709423188061133,0.9999999986348046,5.579027524956315e-07,16.651193309722956,0.6391512743739843
69,5.645667678225562e-09,0.0201278419381427,0.999999995221816,2.249747351617571e-08,17.171755336483542,0.6754522595873457
70,3.2256968928899613e-08,0.019883432850932258,0.9999999713308965,5.08042115887507e-09,17.195762264151032,0.6801155663980074
71,1.142874895134105e-07,0.019832433667908822,0.999999919453471,2.578336257296411e-08,17.165873205956864,0.6777272081947526
72,4.4874655567943677e-07,0.019811153111395592,0.9999999959044138,6.101993469641761e-07,17.186947736745996,0.6799262006994578
73,4.909479890519232e-07,0.019663462734138687,0.999999924231655,8.864294262806611e-07,17.203299575101944,0.679402143012009
74,3.04659055892689e-07,0.01975163027568832,0.9999999849828505,1.722252706787922e-06,17.203017564100286,0.6835611790605278
75,2.395222088567999e-07,0.019645216338249144,0.9999999743332598,3.266809705120901e-07,17.236432991911855,0.6840108315979514
76,6.517578428215483e-06,0.019591587107774235,0.9999987044295588,2.5451443773973648e-05,17.216765242564477,0.6827620513503885
77,4.741005218456137e-07,0.019664761063634385,0.9999996054585274,9.456323024452016e-08,17.24554387531501,0.6850848361818676
78,4.837213903549192e-07,0.01969407592977006,0.9999998662108501,1.50642756270089e-07,17.236115243769873,0.6839897714601927
79,2.5766156897295394e-07,0.019581733511122062,0.999999850511103,1.2462943689251763e-07,17.251045859753173,0.6853887581252852
80,2.542238643684429e-07,0.019563512246026874,0.9999997863469188,8.050965806770272e-08,17.15417974218534,0.6819354817115688
81,1.8493911471882636e-07,0.019650399684072756,0.9999999149259284,3.021592355182875e-08,16.940749985411415,0.6714390857110193
82,1.627277505005613e-07,0.01962093781512219,0.999999974743885,1.2824792216466885e-07,17.23177683072942,0.6817611200451105
83,3.056635814843821e-07,0.01960486759270593,0.999999746756252,1.4141838230996997e-07,14.507335819409624,0.5534312370674596
84,7.001612849106444e-08,0.02072217559994035,0.999999933105425,6.892959425895699e-09,17.206566287053334,0.6816398476509062
85,3.006858130304565e-08,0.01974646311056329,0.9999999699657011,3.799663716851362e-11,17.210055422359265,0.6825656568705414
86,9.840351779638278e-08,0.01963202403674156,0.9999999092145054,6.248642303546509e-09,17.24250299372319,0.6843919574218902
87,2.0845126061711852e-08,0.01959178918685807,0.9999999808872643,2.630503447742956e-09,17.261121092370363,0.6855648443071728
88,2.998554920332919e-07,0.019577143954974206,0.9999997310565049,6.623712700098156e-08,16.618025214253933,0.6643983150573762
89,1.819778953842377e-08,0.019549083062648836,0.9999999993174022,2.4014383716466715e-08,16.099382809068494,0.6455835472193541
90,2.0177510711245244e-08,0.020025046203321118,0.9999999808872643,4.3702326914797144e-10,17.235215718296583,0.6843148646872327
91,6.067593752129464e-08,0.019537846323403017,0.9999999406139998,8.379598643401891e-10,17.26308722853314,0.686987546266743
92,1.5138553803212823e-08,0.0194817092316321,0.999999988395839,3.4662494108430755e-09,17.24818647200259,0.6866883003512604
93,7.602299914867478e-08,0.01943784943897865,0.999999993174023,1.5713098335889328e-08,17.296727106192613,0.6883533822345336
94,1.4831825965771969e-07,0.0195067956721347,0.9999999385662067,9.056920017973667e-08,17.29738957932926,0.6884200636678548
95,1.426662835157092e-07,0.01942070168909227,0.9999999965870114,4.2463936191122897e-07,17.30123153572424,0.6887825097320971
96,4.9980839849067535e-08,0.019409320155308458,0.9999999918088276,7.985213546043945e-08,17.29988637375971,0.6888576837695964
97,3.1618554019691845e-08,0.019367452232915215,0.9999999918088276,2.4527285004668727e-08,17.29818712959232,0.6871780222542351
98,1.1098760446024797e-07,0.019377707063697142,0.9999999959044138,7.431433188627037e-08,17.197454672605275,0.6827008468995264
99,8.789501525586939e-08,0.019350458878930134,0.9999999726960919,8.259867934518379e-08,17.294154974852837,0.6890776134234132
100,1.8407944091787052e-07,0.019268948107509884,0.9999999788394712,1.6075940404233473e-07,17.314127133760955,0.6900747646742922
